image_file,image_id,role,word,surface,s_det,n_instances,n_patches,patch_frac,outside_crop,leak_max,seg,ell,ell_masked,delta,delta_lo,delta_ins,delta_lo_ins,delta_ctrl,delta_lo_ctrl,conf_drop_pct,mu_hat,sigma_hat,tau,decision,gt_label,outcome
COCO_val2014_000000234433.jpg,234433,probe,cake,,0.1184,1,6,0.0104,0,0.000e+00,sam,-7.74757,-7.77932,0.03174,0.01562,3.83126,4.37500,0.05167,0.01562,3.124,0.00918,0.60927,0.61844,,GT_ABSENT,
COCO_val2014_000000234433.jpg,234433,probe,apple,,0.1081,1,78,0.1354,0,0.000e+00,sam,-17.95555,-17.90846,-0.04710,0.01563,1.76583,2.03125,0.16428,-0.07812,-4.822,0.00918,0.60927,0.61844,,GT_ABSENT,
COCO_val2014_000000234433.jpg,234433,probe,spoon,,0.0804,1,78,0.1354,0,0.000e+00,sam,-7.28625,-6.57462,-0.71164,-0.18750,-0.35181,1.60937,-0.83330,-0.18750,-103.732,0.00918,0.60927,0.61844,,GT_ABSENT,
COCO_val2014_000000455610.jpg,455610,candidate,motorcycle,motorcycle,0.7481,1,342,0.5938,0,0.000e+00,sam,-0.67459,-5.11729,4.44270,8.10938,4.44183,8.37500,0.00000,0.00000,98.824,-1.96366,1.55991,-0.40375,VERIFIED,REAL,TN
COCO_val2014_000000455610.jpg,455610,candidate,person,man,0.6303,3,32,0.0556,0,0.000e+00,sam,-6.84677,-7.22814,0.38137,1.81250,2.27529,0.31250,0.32510,1.82813,31.707,-1.96366,1.55991,-0.40375,VERIFIED,REAL,TN
COCO_val2014_000000455610.jpg,455610,candidate,stop sign,stop sign,0.3198,1,9,0.0156,0,0.000e+00,sam,-4.53483,-4.55187,0.01704,0.12500,0.88666,0.45313,-0.06006,0.37500,1.689,-1.96366,1.55991,-0.40375,VERIFIED,HALLUCINATED,FN
COCO_val2014_000000455610.jpg,455610,candidate,green,green,0.7459,1,338,0.5868,0,0.000e+00,sam,-8.53427,-7.66053,-0.87375,0.25000,-1.26536,-0.42188,0.00000,0.00000,-139.587,-1.96366,1.55991,-0.40375,HALLUCINATED,UNKNOWN,TN
COCO_val2014_000000455610.jpg,455610,candidate,sign,sign,0.5937,1,342,0.5938,0,0.000e+00,sam,-10.69834,-9.40642,-1.29191,0.98437,-1.99958,-1.67187,0.00000,0.00000,-263.974,-1.96366,1.55991,-0.40375,HALLUCINATED,UNKNOWN,TN
COCO_val2014_000000455610.jpg,455610,candidate,red,red,0.8577,1,342,0.5938,0,0.000e+00,sam,-1.27646,-5.30877,4.03231,2.29687,3.72698,2.09375,0.00000,0.00000,98.227,-1.96366,1.55991,-0.40375,VERIFIED,UNKNOWN,TN
COCO_val2014_000000455610.jpg,455610,probe,hot dog,,0.1450,1,338,0.5868,0,0.000e+00,sam,-6.95520,-4.63797,-2.31723,-0.93750,-2.56259,-1.71875,0.00000,0.00000,-914.754,-1.96366,1.55991,-0.40375,,GT_ABSENT,
COCO_val2014_000000455610.jpg,455610,probe,sports ball,,0.0947,1,340,0.5903,0,0.000e+00,sam,-9.11620,-2.40481,-6.71139,-2.43750,-6.79093,-3.51562,0.00000,0.00000,-82071.204,-1.96366,1.55991,-0.40375,,GT_ABSENT,
COCO_val2014_000000455610.jpg,455610,probe,,,0.0837,1,343,0.5955,0,0.000e+00,sam,-8.81552,-9.45044,0.63492,0.20312,0.98987,-0.01562,0.00000,0.00000,47.002,-1.96366,1.55991,-0.40375,,GT_ABSENT,
COCO_val2014_000000455610.jpg,455610,probe,tennis racket,,0.0832,1,336,0.5833,0,0.000e+00,sam,-5.25355,-2.56915,-2.68440,-2.29687,-2.38750,-2.40625,0.00000,0.00000,-1364.945,-1.96366,1.55991,-0.40375,,GT_ABSENT,
COCO_val2014_000000455610.jpg,455610,probe,sink,,0.2163,1,340,0.5903,0,0.000e+00,sam,-12.82334,-9.28104,-3.54230,1.18750,-3.08102,-0.31250,0.00000,0.00000,-3354.623,-1.96366,1.55991,-0.40375,,GT_ABSENT,
COCO_val2014_000000455610.jpg,455610,probe,baseball glove,,0.1628,1,337,0.5851,0,0.000e+00,sam,-4.82311,-2.29769,-2.52542,-3.00000,-2.52887,-3.43750,0.00000,0.00000,-1149.617,-1.96366,1.55991,-0.40375,,GT_ABSENT,
COCO_val2014_000000455610.jpg,455610,probe,hair drier,,0.0628,1,337,0.5851,0,0.000e+00,sam,-6.39964,-4.54071,-1.85894,0.18750,-2.07782,-0.32812,0.00000,0.00000,-541.691,-1.96366,1.55991,-0.40375,,GT_ABSENT,
COCO_val2014_000000455610.jpg,455610,probe,skateboard,,0.1548,1,339,0.5885,0,0.000e+00,sam,-3.98888,-1.93527,-2.05361,-2.84375,-2.32003,-2.73437,0.00000,0.00000,-679.603,-1.96366,1.55991,-0.40375,,GT_ABSENT,
COCO_val2014_000000455610.jpg,455610,probe,wine glass,,0.1002,1,341,0.5920,0,0.000e+00,sam,-7.86995,-5.38037,-2.48958,0.50000,-2.82434,0.07812,0.00000,0.00000,-1105.620,-1.96366,1.55991,-0.40375,,GT_ABSENT,
COCO_val2014_000000455610.jpg,455610,probe,toaster,,0.1183,1,338,0.5868,0,0.000e+00,sam,-7.52765,-5.34221,-2.18545,-0.18750,-3.88708,-0.59375,0.00000,0.00000,-789.462,-1.96366,1.55991,-0.40375,,GT_ABSENT,
COCO_val2014_000000455610.jpg,455610,probe,potted plant,,0.1091,1,35,0.0608,0,0.000e+00,sam,-5.02142,-5.16562,0.14420,-0.03125,3.43300,1.17188,0.18074,0.37500,13.428,-1.96366,1.55991,-0.40375,,GT_ABSENT,
COCO_val2014_000000455610.jpg,455610,probe,parking meter,,0.2137,1,341,0.5920,0,0.000e+00,sam,-4.31370,-4.07886,-0.23484,0.25000,-0.48609,-1.29688,0.00000,0.00000,-26.471,-1.96366,1.55991,-0.40375,,GT_ABSENT,
COCO_val2014_000000455610.jpg,455610,probe,frisbee,,0.1293,1,346,0.6007,0,0.000e+00,sam,-3.90657,-0.71395,-3.19262,-5.35938,-3.61863,-5.75000,0.00000,0.00000,-2335.210,-1.96366,1.55991,-0.40375,,GT_ABSENT,
COCO_val2014_000000455610.jpg,455610,probe,book,,0.2146,1,338,0.5868,0,0.000e+00,sam,-12.45224,-10.21758,-2.23467,0.87500,-2.61242,0.09375,0.00000,0.00000,-834.336,-1.96366,1.55991,-0.40375,,GT_ABSENT,
COCO_val2014_000000455610.jpg,455610,probe,teddy bear,,0.1703,1,340,0.5903,0,0.000e+00,sam,-4.27936,-3.42004,-0.85932,0.37500,-0.89260,0.23437,0.00000,0.00000,-136.156,-1.96366,1.55991,-0.40375,,GT_ABSENT,
COCO_val2014_000000455610.jpg,455610,probe,vase,,0.1836,1,337,0.5851,0,0.000e+00,sam,-6.13707,-4.49152,-1.64555,0.40625,-1.56489,-0.25000,0.00000,0.00000,-418.384,-1.96366,1.55991,-0.40375,,GT_ABSENT,
COCO_val2014_000000455610.jpg,455610,probe,surfboard,,0.1362,1,338,0.5868,0,0.000e+00,sam,-4.95220,-2.95529,-1.99691,-1.28125,-1.58179,-1.00000,0.00000,0.00000,-636.622,-1.96366,1.55991,-0.40375,,GT_ABSENT,
COCO_val2014_000000455610.jpg,455610,probe,toothbrush,,0.1086,1,338,0.5868,0,0.000e+00,sam,-3.38631,-2.49765,-0.88866,-0.20313,-1.28158,-0.45313,0.00000,0.00000,-143.187,-1.96366,1.55991,-0.40375,,GT_ABSENT,
COCO_val2014_000000455610.jpg,455610,probe,bowl,,0.2283,1,339,0.5885,0,0.000e+00,sam,-6.73076,-4.77868,-1.95208,1.48437,-2.27261,2.37500,0.00000,0.00000,-604.335,-1.96366,1.55991,-0.40375,,GT_ABSENT,
COCO_val2014_000000455610.jpg,455610,probe,giraffe,,0.0777,1,338,0.5868,0,0.000e+00,sam,-5.36385,-4.68442,-0.67943,0.26563,-0.65647,0.45313,0.00000,0.00000,-97.275,-1.96366,1.55991,-0.40375,,GT_ABSENT,
COCO_val2014_000000039053.jpg,39053,candidate,dining table,table,0.6084,1,249,0.4323,0,0.000e+00,sam,-0.55521,-0.71201,0.15680,1.12500,-0.19409,-1.00000,0.00000,0.00000,14.513,-0.26617,0.29151,0.02534,VERIFIED,REAL,TN
COCO_val2014_000000039053.jpg,39053,candidate,bowl,bowl,0.5376,1,63,0.1094,0,0.000e+00,sam,-2.23626,-2.05649,-0.17977,0.17188,0.51236,-1.12500,-0.12234,-0.18750,-19.694,-0.26617,0.29151,0.02534,HALLUCINATED,REAL,FP
COCO_val2014_000000039053.jpg,39053,candidate,cup,cup,0.2978,2,21,0.0365,0,0.000e+00,sam,-9.69113,-10.42731,0.73619,2.00000,3.84373,-0.62500,0.67291,2.06250,52.106,-0.26617,0.29151,0.02534,VERIFIED,REAL,TN
COCO_val2014_000000039053.jpg,39053,candidate,fork,fork,0.3472,2,74,0.1285,0,0.000e+00,sam,-7.85519,-7.74517,-0.11002,3.29687,-0.85224,3.46875,0.34412,3.14062,-11.630,-0.26617,0.29151,0.02534,HALLUCINATED,HALLUCINATED,TP
COCO_val2014_000000039053.jpg,39053,candidate,spoon,spoon,0.2792,2,74,0.1285,0,0.000e+00,sam,-3.99073,-3.77805,-0.21268,2.18750,-0.16858,1.21875,-0.25712,2.15625,-23.699,-0.26617,0.29151,0.02534,HALLUCINATED,REAL,FP
COCO_val2014_000000039053.jpg,39053,candidate,knife,knife,0.1980,1,11,0.0191,0,0.000e+00,sam,-5.15653,-5.19369,0.03717,-0.15625,0.40271,-0.45312,-0.05087,-0.23438,3.648,-0.26617,0.29151,0.02534,VERIFIED,HALLUCINATED,FN
COCO_val2014_000000039053.jpg,39053,candidate,cell phone,cell phone,0.2515,1,2,0.0035,0,0.000e+00,sam,-5.34816,-5.34842,0.00026,0.40625,2.05689,-3.04687,0.00772,0.42188,0.026,-0.26617,0.29151,0.02534,HALLUCINATED,REAL,FP
COCO_val2014_000000039053.jpg,39053,candidate,variety,variety,0.3080,2,180,0.3125,0,0.000e+00,sam,-1.89425,-2.23459,0.34034,0.29688,-0.28866,-1.35937,-0.01775,-0.18750,28.847,-0.26617,0.29151,0.02534,VERIFIED,UNKNOWN,TN
COCO_val2014_000000039053.jpg,39053,candidate,phone,phone,0.2913,2,6,0.0104,0,0.000e+00,sam,-15.03488,-15.89322,0.85834,6.31250,5.88465,3.89062,0.86871,6.39062,57.614,-0.26617,0.29151,0.02534,VERIFIED,UNKNOWN,TN
COCO_val2014_000000039053.jpg,39053,candidate,plate,plate,0.4285,2,159,0.2760,0,0.000e+00,sam,-3.92550,-2.21399,-1.71152,2.21875,0.34383,2.06250,-0.78938,2.35937,-453.736,-0.26617,0.29151,0.02534,HALLUCINATED,UNKNOWN,TN
COCO_val2014_000000039053.jpg,39053,candidate,food,food,0.6370,7,267,0.4635,0,0.000e+00,sam,-5.75363,-6.80763,1.05400,3.65625,1.81461,3.37500,0.00000,0.00000,65.146,-0.26617,0.29151,0.02534,VERIFIED,UNKNOWN,TN
COCO_val2014_000000039053.jpg,39053,probe,potted plant,,0.1143,1,0,0.0000,1,0.000e+00,sam,-4.63307,-4.63307,0.00000,0.00000,,,,,0.000,-0.26617,0.29151,0.02534,,GT_ABSENT,
COCO_val2014_000000039053.jpg,39053,probe,parking meter,,0.0521,1,63,0.1094,0,0.000e+00,sam,-5.97099,-5.50735,-0.46364,-0.04688,0.22875,2.96875,-0.34876,-0.03125,-58.985,-0.26617,0.29151,0.02534,,GT_ABSENT,
COCO_val2014_000000039053.jpg,39053,probe,suitcase,,0.1296,1,63,0.1094,0,0.000e+00,sam,-6.63796,-6.52573,-0.11223,-0.14062,0.53035,1.89063,-0.00339,-0.03125,-11.877,-0.26617,0.29151,0.02534,,GT_ABSENT,
COCO_val2014_000000039053.jpg,39053,probe,stop sign,,0.0466,1,63,0.1094,0,0.000e+00,sam,-6.38901,-6.21774,-0.17126,-0.04687,-0.57834,2.56250,-0.10017,-0.06250,-18.680,-0.26617,0.29151,0.02534,,GT_ABSENT,
COCO_val2014_000000039053.jpg,39053,probe,traffic light,,0.0394,1,63,0.1094,0,0.000e+00,sam,-8.48264,-8.10047,-0.38217,-0.03125,0.35384,2.75000,-0.32544,0.01563,-46.546,-0.26617,0.29151,0.02534,,GT_ABSENT,
COCO_val2014_000000039053.jpg,39053,probe,tennis racket,,0.1090,1,17,0.0295,0,0.000e+00,sam,-5.54057,-5.54638,0.00581,-0.04688,2.36429,4.79687,-0.00733,-0.01563,0.579,-0.26617,0.29151,0.02534,,GT_ABSENT,
COCO_val2014_000000039053.jpg,39053,probe,,,0.0442,1,63,0.1094,0,0.000e+00,sam,-11.68332,-11.49568,-0.18763,-0.06250,2.29078,0.60938,0.01987,-0.10937,-20.639,-0.26617,0.29151,0.02534,,GT_ABSENT,
COCO_val2014_000000039053.jpg,39053,probe,teddy bear,,0.1140,1,25,0.0434,0,0.000e+00,sam,-4.72228,-4.68535,-0.03692,-0.01562,2.24442,2.57813,-0.03061,0.00000,-3.761,-0.26617,0.29151,0.02534,,GT_ABSENT,
COCO_val2014_000000039053.jpg,39053,probe,skateboard,,0.0914,1,63,0.1094,0,0.000e+00,sam,-7.16327,-6.72056,-0.44271,-0.14062,0.33705,2.03125,-0.24617,-0.14063,-55.692,-0.26617,0.29151,0.02534,,GT_ABSENT,
COCO_val2014_000000039053.jpg,39053,probe,fire hydrant,,0.1387,1,120,0.2083,0,0.000e+00,sam,-4.84748,-4.99787,0.15040,0.04688,1.00286,-0.10938,0.31410,0.07813,13.963,-0.26617,0.29151,0.02534,,GT_ABSENT,
COCO_val2014_000000039053.jpg,39053,probe,surfboard,,0.1423,1,63,0.1094,0,0.000e+00,sam,-5.16761,-4.86015,-0.30746,-0.07812,-0.76019,2.64063,-0.22450,-0.01562,-35.997,-0.26617,0.29151,0.02534,,GT_ABSENT,
COCO_val2014_000000039053.jpg,39053,probe,frisbee,,0.1217,1,120,0.2083,0,0.000e+00,sam,-3.60308,-3.28038,-0.32270,0.01563,1.03839,0.07813,0.12315,0.09375,-38.085,-0.26617,0.29151,0.02534,,GT_ABSENT,
COCO_val2014_000000039053.jpg,39053,probe,hair drier,,0.0518,1,63,0.1094,0,0.000e+00,sam,-6.39953,-6.23357,-0.16596,-0.23438,0.45159,2.37500,-0.14582,-0.21875,-18.053,-0.26617,0.29151,0.02534,,GT_ABSENT,
COCO_val2014_000000039053.jpg,39053,probe,toothbrush,,0.1041,1,63,0.1094,0,0.000e+00,sam,-3.53614,-3.15727,-0.37887,-0.18750,-0.69501,2.89063,-0.49918,-0.25000,-46.064,-0.26617,0.29151,0.02534,,GT_ABSENT,
COCO_val2014_000000039053.jpg,39053,probe,umbrella,,0.1584,1,248,0.4306,0,0.000e+00,sam,-5.73652,-5.29339,-0.44313,-0.09375,1.41855,0.82813,0.00000,0.00000,-55.757,-0.26617,0.29151,0.02534,,GT_ABSENT,
COCO_val2014_000000039053.jpg,39053,probe,snowboard,,0.0625,1,63,0.1094,0,0.000e+00,sam,-9.12165,-8.72457,-0.39708,-0.10938,-0.12885,2.76562,-0.22489,-0.14063,-48.747,-0.26617,0.29151,0.02534,,GT_ABSENT,
COCO_val2014_000000039053.jpg,39053,probe,baseball bat,,0.1031,1,51,0.0885,0,0.000e+00,sam,-8.21046,-8.16156,-0.04890,0.06250,0.36956,4.10938,0.02986,0.04688,-5.012,-0.26617,0.29151,0.02534,,GT_ABSENT,
COCO_val2014_000000039053.jpg,39053,probe,motorcycle,,0.0670,1,63,0.1094,0,0.000e+00,sam,-7.21747,-6.91875,-0.29872,-0.06250,-0.36252,2.18750,-0.22974,-0.04688,-34.814,-0.26617,0.29151,0.02534,,GT_ABSENT,
COCO_val2014_000000039053.jpg,39053,probe,skis,,0.1535,1,248,0.4306,0,0.000e+00,sam,-14.03326,-12.78727,-1.24599,-0.14062,4.09842,0.90625,0.00000,0.00000,-247.636,-0.26617,0.29151,0.02534,,GT_ABSENT,
COCO_val2014_000000039053.jpg,39053,probe,baseball glove,,0.1315,1,51,0.0885,0,0.000e+00,sam,-6.07005,-5.99578,-0.07427,0.10938,1.27746,3.82813,-0.08463,0.18750,-7.710,-0.26617,0.29151,0.02534,,GT_ABSENT,
COCO_val2014_000000493862.jpg,493862,candidate,person,person,0.8889,1,62,0.1076,0,0.000e+00,sam,-1.78606,-5.07634,3.29028,5.07812,2.50162,2.65625,4.09688,5.29687,96.276,0.00692,0.35848,0.36540,VERIFIED,REAL,TN
COCO_val2014_000000493862.jpg,493862,candidate,tennis racket,racket,0.6716,1,13,0.0226,0,0.000e+00,sam,-0.31551,-3.39165,3.07614,8.43750,0.21509,4.45312,3.07802,8.50000,95.386,0.00692,0.35848,0.36540,VERIFIED,REAL,TN
COCO_val2014_000000493862.jpg,493862,candidate,dog,dog,0.5992,1,5,0.0087,0,0.000e+00,sam,-7.34856,-10.04743,2.69887,4.56250,2.92040,1.31250,2.89716,4.53125,93.272,0.00692,0.35848,0.36540,VERIFIED,REAL,TN
COCO_val2014_000000493862.jpg,493862,candidate,sports ball,ball,0.3728,1,1,0.0017,0,0.000e+00,sam,-2.79705,-2.80492,0.00787,-0.15625,-1.52040,1.73438,0.00124,-0.15625,0.784,0.00692,0.35848,0.36540,HALLUCINATED,HALLUCINATED,TP
COCO_val2014_000000493862.jpg,493862,candidate,grassy,grassy,0.7383,1,298,0.5174,0,0.000e+00,sam,-2.68844,-2.49395,-0.19449,2.60937,0.88183,2.39062,0.60510,2.43750,-21.469,0.00692,0.35848,0.36540,HALLUCINATED,UNKNOWN,TN
COCO_val2014_000000493862.jpg,493862,candidate,tennis,tennis,0.4189,1,13,0.0226,0,0.000e+00,sam,-0.39544,-6.60841,6.21297,3.60937,-0.45027,2.29687,6.20959,3.43750,99.800,0.00692,0.35848,0.36540,VERIFIED,UNKNOWN,TN
COCO_val2014_000000493862.jpg,493862,candidate,field,field,0.7710,1,298,0.5174,0,0.000e+00,sam,-6.12200,-5.79434,-0.32766,1.32813,3.17659,1.34375,2.58060,1.32813,-38.772,0.00692,0.35848,0.36540,HALLUCINATED,UNKNOWN,TN
COCO_val2014_000000493862.jpg,493862,probe,baseball bat,,0.1131,1,3,0.0052,0,0.000e+00,sam,-4.52218,-4.43007,-0.09211,-0.15625,-1.37440,3.06250,-0.02900,-0.21875,-9.649,0.00692,0.35848,0.36540,,GT_ABSENT,
COCO_val2014_000000493862.jpg,493862,probe,traffic light,,0.0577,1,5,0.0087,0,0.000e+00,sam,-5.93486,-5.91897,-0.01589,-0.23438,1.68819,1.93750,-0.00371,-0.21875,-1.601,0.00692,0.35848,0.36540,,GT_ABSENT,
COCO_val2014_000000493862.jpg,493862,probe,vase,,0.0610,1,61,0.1059,0,0.000e+00,sam,-6.04613,-6.08771,0.04157,-0.12500,2.61477,1.92188,-0.07971,-0.20312,4.072,0.00692,0.35848,0.36540,,GT_ABSENT,
COCO_val2014_000000493862.jpg,493862,probe,cake,,0.1376,1,62,0.1076,0,0.000e+00,sam,-7.61151,-7.79672,0.18520,0.07813,2.03964,2.48438,0.09618,0.04688,16.906,0.00692,0.35848,0.36540,,GT_ABSENT,
COCO_val2014_000000493862.jpg,493862,probe,stop sign,,0.0487,1,61,0.1059,0,0.000e+00,sam,-4.57627,-4.26031,-0.31596,0.23438,-0.16606,-0.26562,-0.32732,-0.93750,-37.157,0.00692,0.35848,0.36540,,GT_ABSENT,
COCO_val2014_000000493862.jpg,493862,probe,snowboard,,0.1149,1,62,0.1076,0,0.000e+00,sam,-6.14629,-6.94062,0.79433,0.01563,1.33492,2.87500,0.65037,-0.03125,54.812,0.00692,0.35848,0.36540,,GT_ABSENT,
COCO_val2014_000000493862.jpg,493862,probe,handbag,,0.1465,1,13,0.0226,0,0.000e+00,sam,-6.07701,-5.29510,-0.78191,0.15625,1.97204,3.25000,-0.92338,0.17187,-118.565,0.00692,0.35848,0.36540,,GT_ABSENT,
COCO_val2014_000000493862.jpg,493862,probe,potted plant,,0.0584,1,11,0.0191,0,0.000e+00,sam,-3.47303,-3.40820,-0.06483,-0.09375,1.45783,1.92188,-0.02485,-0.12500,-6.698,0.00692,0.35848,0.36540,,GT_ABSENT,
COCO_val2014_000000493862.jpg,493862,probe,suitcase,,0.0676,1,61,0.1059,0,0.000e+00,sam,-5.49409,-5.87521,0.38111,-0.00000,1.16163,2.12500,0.24419,-0.01562,31.690,0.00692,0.35848,0.36540,,GT_ABSENT,
COCO_val2014_000000493862.jpg,493862,probe,parking meter,,0.0935,1,62,0.1076,0,0.000e+00,sam,-4.94190,-4.83965,-0.10225,-0.23438,0.59967,-0.04688,-0.09245,-0.01563,-10.766,0.00692,0.35848,0.36540,,GT_ABSENT,
COCO_val2014_000000493862.jpg,493862,probe,hot dog,,0.0790,1,5,0.0087,0,0.000e+00,sam,-6.12106,-6.69027,0.56921,0.37500,1.34034,4.73437,0.62667,0.35937,43.403,0.00692,0.35848,0.36540,,GT_ABSENT,
COCO_val2014_000000493862.jpg,493862,probe,bench,,0.1200,1,5,0.0087,0,0.000e+00,sam,-5.23328,-5.18416,-0.04912,-0.03125,1.48715,2.89062,-0.07248,-0.00000,-5.035,0.00692,0.35848,0.36540,,GT_ABSENT,
COCO_val2014_000000493862.jpg,493862,probe,skateboard,,0.0928,1,62,0.1076,0,0.000e+00,sam,-2.82806,-3.05287,0.22481,0.18750,0.34524,2.40625,0.25342,-0.04688,20.133,0.00692,0.35848,0.36540,,GT_ABSENT,
COCO_val2014_000000493862.jpg,493862,probe,bowl,,0.0808,1,13,0.0226,0,0.000e+00,sam,-6.47271,-5.98474,-0.48797,-0.29687,2.67306,3.18750,-0.90244,-0.18750,-62.901,0.00692,0.35848,0.36540,,GT_ABSENT,
COCO_val2014_000000493862.jpg,493862,probe,fire hydrant,,0.1140,1,62,0.1076,0,0.000e+00,sam,-3.75033,-3.67388,-0.07645,-0.25000,1.08433,-0.20313,-0.12035,-0.34375,-7.945,0.00692,0.35848,0.36540,,GT_ABSENT,
COCO_val2014_000000493862.jpg,493862,probe,wine glass,,0.1049,1,13,0.0226,0,0.000e+00,sam,-6.50859,-6.92617,0.41758,-0.03125,2.19925,4.59375,0.43573,-0.04687,34.136,0.00692,0.35848,0.36540,,GT_ABSENT,
COCO_val2014_000000493862.jpg,493862,probe,hair drier,,0.0630,1,61,0.1059,0,0.000e+00,sam,-5.79121,-5.51706,-0.27415,0.03125,0.81423,2.96875,-0.18638,0.04688,-31.541,0.00692,0.35848,0.36540,,GT_ABSENT,
COCO_val2014_000000493862.jpg,493862,probe,keyboard,,0.1227,1,62,0.1076,0,0.000e+00,sam,-13.53606,-13.49040,-0.04566,-0.60938,1.27896,1.64062,-0.04232,-0.59375,-4.672,0.00692,0.35848,0.36540,,GT_ABSENT,
COCO_val2014_000000493862.jpg,493862,probe,broccoli,,0.0836,1,5,0.0087,0,0.000e+00,sam,-5.68594,-5.53462,-0.15131,0.01562,2.00333,4.10937,-0.11627,0.01562,-16.336,0.00692,0.35848,0.36540,,GT_ABSENT,
COCO_val2014_000000493862.jpg,493862,probe,microwave,,0.1301,1,62,0.1076,0,0.000e+00,sam,-4.39630,-4.37849,-0.01781,0.14062,0.10388,1.89063,0.17440,0.25000,-1.797,0.00692,0.35848,0.36540,,GT_ABSENT,
COCO_val2014_000000269873.jpg,269873,candidate,person,person,0.4720,10,179,0.3108,0,0.000e+00,sam,-5.14290,-5.46511,0.32221,3.10937,-0.37402,2.71875,0.31216,3.01562,27.545,-0.02538,0.19291,0.16752,VERIFIED,REAL,TN
COCO_val2014_000000269873.jpg,269873,candidate,handbag,handbag,0.3195,4,23,0.0399,0,0.000e+00,sam,-5.09163,-4.92298,-0.16865,-0.34375,1.84857,-1.35938,-0.15878,-0.32813,-18.371,-0.02538,0.19291,0.16752,HALLUCINATED,HALLUCINATED,TP
COCO_val2014_000000269873.jpg,269873,candidate,traffic light,traffic light,0.5282,1,6,0.0104,0,0.000e+00,sam,-3.21373,-3.24657,0.03284,0.04687,-1.36396,0.75000,0.02421,0.09375,3.231,-0.02538,0.19291,0.16752,HALLUCINATED,REAL,FP
COCO_val2014_000000269873.jpg,269873,candidate,intersection,intersection,0.3092,1,76,0.1319,0,0.000e+00,sam,-11.01009,-10.30278,-0.70731,-0.17187,-1.82890,-2.57813,-2.05603,-0.60938,-102.852,-0.02538,0.19291,0.16752,HALLUCINATED,UNKNOWN,TN
COCO_val2014_000000269873.jpg,269873,candidate,city street,city street,0.3009,2,110,0.1910,0,0.000e+00,sam,-1.60261,-1.43014,-0.17247,0.12500,-2.69936,-4.98438,-0.60282,-0.07813,-18.823,-0.02538,0.19291,0.16752,HALLUCINATED,UNKNOWN,TN
COCO_val2014_000000269873.jpg,269873,candidate,traffic,traffic,0.3495,1,77,0.1337,0,0.000e+00,sam,-5.91634,-5.69941,-0.21692,0.64062,-2.25228,1.04687,-0.33857,0.87500,-24.225,-0.02538,0.19291,0.16752,HALLUCINATED,UNKNOWN,TN
COCO_val2014_000000269873.jpg,269873,probe,wine glass,,0.0834,1,4,0.0069,0,0.000e+00,sam,-7.17072,-7.19320,0.02247,0.00000,2.51272,4.09375,0.00904,-0.04687,2.222,-0.02538,0.19291,0.16752,,GT_ABSENT,
COCO_val2014_000000269873.jpg,269873,probe,toilet,,0.1273,1,76,0.1319,0,0.000e+00,sam,-5.86092,-5.46350,-0.39742,-0.18750,-0.12258,1.76562,-0.39383,-0.17188,-48.798,-0.02538,0.19291,0.16752,,GT_ABSENT,
COCO_val2014_000000269873.jpg,269873,probe,bench,,0.1483,1,75,0.1302,0,0.000e+00,sam,-4.75224,-5.15281,0.40058,-0.07813,0.24309,3.60937,0.29415,0.10937,33.007,-0.02538,0.19291,0.16752,,GT_ABSENT,
COCO_val2014_000000269873.jpg,269873,probe,motorcycle,,0.1099,1,5,0.0087,0,0.000e+00,sam,-5.89432,-5.83174,-0.06258,0.07812,1.33116,3.12500,-0.11687,0.03125,-6.458,-0.02538,0.19291,0.16752,,GT_ABSENT,
COCO_val2014_000000269873.jpg,269873,probe,mouse,,0.1146,1,48,0.0833,0,0.000e+00,sam,-14.56478,-14.44736,-0.11742,-0.07813,1.72012,2.26562,-0.06334,-0.04688,-12.459,-0.02538,0.19291,0.16752,,GT_ABSENT,
COCO_val2014_000000269873.jpg,269873,probe,vase,,0.1134,1,30,0.0521,0,0.000e+00,sam,-7.65429,-7.83007,0.17579,0.03125,4.40588,2.21875,0.02512,0.07812,16.120,-0.02538,0.19291,0.16752,,GT_ABSENT,
COCO_val2014_000000269873.jpg,269873,probe,potted plant,,0.1143,1,5,0.0087,0,0.000e+00,sam,-4.03185,-4.02482,-0.00704,0.79687,2.01531,2.59375,-0.00679,0.87500,-0.706,-0.02538,0.19291,0.16752,,GT_ABSENT,
COCO_val2014_000000269873.jpg,269873,probe,sink,,0.0894,1,77,0.1337,0,0.000e+00,sam,-13.19759,-13.12129,-0.07630,-0.09375,0.98600,3.75000,0.13252,-0.07813,-7.928,-0.02538,0.19291,0.16752,,GT_ABSENT,
COCO_val2014_000000269873.jpg,269873,probe,spoon,,0.1385,1,48,0.0833,0,0.000e+00,sam,-9.30060,-9.18402,-0.11658,-0.01562,2.78627,1.76563,0.18900,0.01562,-12.364,-0.02538,0.19291,0.16752,,GT_ABSENT,
COCO_val2014_000000269873.jpg,269873,probe,surfboard,,0.1037,1,28,0.0486,0,0.000e+00,sam,-4.38410,-4.44511,0.06101,-0.00000,0.76148,4.45312,0.04190,0.03125,5.919,-0.02538,0.19291,0.16752,,GT_ABSENT,
COCO_val2014_000000269873.jpg,269873,probe,donut,,0.0881,1,75,0.1302,0,0.000e+00,sam,-7.10451,-6.97124,-0.13327,-0.06250,0.86394,3.14062,0.10377,-0.10938,-14.256,-0.02538,0.19291,0.16752,,GT_ABSENT,
